Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;Sup. Sembrada;Sup. Cosechada;Producción;Rendimiento
Alpiste;2012/13;BUENOS AIRES;CORONEL SUAREZ;6;203;1000;1000;1800;1800
Alpiste;2013/14;BUENOS AIRES;CORONEL SUAREZ;6;203;1000;1000;1300;1300
Alpiste;2014/15;BUENOS AIRES;CORONEL SUAREZ;6;203;1000;1000;1500;1500
Alpiste;2015/16;BUENOS AIRES;CORONEL SUAREZ;6;203;1000;1000;1500;1500
Alpiste;2016/17;BUENOS AIRES;CORONEL SUAREZ;6;203;500;500;1500;3000
Alpiste;2017/18;BUENOS AIRES;CORONEL SUAREZ;6;203;500;500;750;1500
Alpiste;2018/19;BUENOS AIRES;CORONEL SUAREZ;6;203;500;500;900;1800
Alpiste;2019/20;BUENOS AIRES;CORONEL SUAREZ;6;203;300;300;150;500
Alpiste;2020/21;BUENOS AIRES;CORONEL SUAREZ;6;203;300;300;270;900
Alpiste;2021/22;BUENOS AIRES;CORONEL SUAREZ;6;203;500;500;750;1500
Alpiste;1987/88;BUENOS AIRES;DAIREAUX;6;231;310;280;280;1000
Alpiste;1988/89;BUENOS AIRES;DAIREAUX;6;231;260;230;350;1522
Alpiste;1989/90;BUENOS AIRES;DAIREAUX;6;231;180;160;210;1313
Alpiste;1987/88;BUENOS AIRES;GENERAL ALVARADO;6;280;1100;1100;1210;1100
Alpiste;1988/89;BUENOS AIRES;GENERAL ALVARADO;6;280;1600;1600;1950;1219
Alpiste;1989/90;BUENOS AIRES;GENERAL ALVARADO;6;280;1600;1600;1600;1000
Alpiste;1990/91;BUENOS AIRES;GENERAL ALVARADO;6;280;1000;1000;1100;1100
Alpiste;1991/92;BUENOS AIRES;GENERAL ALVARADO;6;280;1100;1100;1000;909
Alpiste;1992/93;BUENOS AIRES;GENERAL ALVARADO;6;280;200;180;200;1111
Alpiste;1993/94;BUENOS AIRES;GENERAL ALVARADO;6;280;100;90;81;900
Alpiste;1994/95;BUENOS AIRES;GENERAL ALVARADO;6;280;100;90;100;1111
Alpiste;1995/96;BUENOS AIRES;GENERAL ALVARADO;6;280;100;95;95;1000
Alpiste;2013/14;BUENOS AIRES;GENERAL ALVARADO;6;280;200;200;500;2500
Alpiste;2014/15;BUENOS AIRES;GENERAL ALVARADO;6;280;150;130;156;1200
Alpiste;2015/16;BUENOS AIRES;GENERAL ALVARADO;6;280;100;100;170;1700
Alpiste;2016/17;BUENOS AIRES;GENERAL ALVARADO;6;280;200;200;280;1400
Alpiste;2017/18;BUENOS AIRES;GENERAL ALVARADO;6;280;140;140;196;1400
Alpiste;2018/19;BUENOS AIRES;GENERAL ALVARADO;6;280;130;130;195;1500
Alpiste;1994/95;BUENOS AIRES;GENERAL BELGRANO;6;301;100;100;160;1600
Alpiste;2020/21;BUENOS AIRES;GENERAL BELGRANO;6;301;150;150;165;1100
Alpiste;2021/22;BUENOS AIRES;GENERAL BELGRANO;6;301;250;250;289;1156
Alpiste;2020/21;BUENOS AIRES;GENERAL GUIDO;6;308;200;200;360;1800
Alpiste;2021/22;BUENOS AIRES;GENERAL GUIDO;6;308;120;120;192;1600
Alpiste;1997/98;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;1200;1130;1017;900
Alpiste;1998/99;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;1400;1360;1100;809
Alpiste;1999/00;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;1100;1060;848;800
Alpiste;2000/01;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;800;780;700;897
Alpiste;2001/02;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;500;480;460;958
Alpiste;2002/03;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;600;550;500;909
Alpiste;2003/04;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;400;390;390;1000
Alpiste;2004/05;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;300;290;300;1034
Alpiste;2005/06;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;200;195;210;1077
Alpiste;2006/07;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;100;95;110;1158
Alpiste;2007/08;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;100;95;120;1263
Alpiste;2008/09;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;200;190;209;1100
Alpiste;2009/10;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;150;145;203;1400
Alpiste;2010/11;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;200;195;410;2103
Alpiste;2011/12;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;150;145;320;2207
Alpiste;2012/13;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;100;100;120;1200
Alpiste;2013/14;BUENOS AIRES;GENERAL JUAN MADARIAGA;6;315;150;150;300;2000
Alpiste;1987/88;BUENOS AIRES;GENERAL LA MADRID;6;322;1500;1500;1500;1000
Alpiste;1988/89;BUENOS AIRES;GENERAL LA MADRID;6;322;1600;1600;800;500
Alpiste;1989/90;BUENOS AIRES;GENERAL LA MADRID;6;322;1500;1500;1200;800
Alpiste;1990/91;BUENOS AIRES;GENERAL LA MADRID;6;322;800;800;900;1125
Alpiste;1992/93;BUENOS AIRES;GENERAL LA MADRID;6;322;2000;2000;2000;1000
Alpiste;1993/94;BUENOS AIRES;GENERAL LA MADRID;6;322;2000;2000;2400;1200
Alpiste;1994/95;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1300;1300
Alpiste;1995/96;BUENOS AIRES;GENERAL LA MADRID;6;322;800;800;800;1000
Alpiste;1996/97;BUENOS AIRES;GENERAL LA MADRID;6;322;2500;2500;3000;1200
Alpiste;1997/98;BUENOS AIRES;GENERAL LA MADRID;6;322;1500;1500;2700;1800
Alpiste;1998/99;BUENOS AIRES;GENERAL LA MADRID;6;322;900;900;1000;1111
Alpiste;1999/00;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1000;1000
Alpiste;2000/01;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1200;1200
Alpiste;2001/02;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1500;1500
Alpiste;2002/03;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1600;1600
Alpiste;2003/04;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1300;1300
Alpiste;2004/05;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1400;1400
Alpiste;2005/06;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1200;1200
Alpiste;2006/07;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1200;1200
Alpiste;2007/08;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1200;1200
Alpiste;2008/09;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;800;800
Alpiste;2009/10;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;700;350;500
Alpiste;2010/11;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1800;1800
Alpiste;2011/12;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1400;1400
Alpiste;2012/13;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1800;1800
Alpiste;2013/14;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1300;1300
Alpiste;2014/15;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1500;1500
Alpiste;2015/16;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1500;1500
Alpiste;2016/17;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1500;1500
Alpiste;2017/18;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;900;1350;1500
Alpiste;2018/19;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1500;1500
Alpiste;2019/20;BUENOS AIRES;GENERAL LA MADRID;6;322;700;700;350;500
Alpiste;2020/21;BUENOS AIRES;GENERAL LA MADRID;6;322;700;700;630;900
Alpiste;2021/22;BUENOS AIRES;GENERAL LA MADRID;6;322;1000;1000;1500;1500
Alpiste;1987/88;BUENOS AIRES;GENERAL PINTO;6;351;140;130;154;1185
Alpiste;1988/89;BUENOS AIRES;GENERAL PINTO;6;351;110;110;160;1455
Alpiste;1989/90;BUENOS AIRES;GENERAL PINTO;6;351;100;100;130;1300
Alpiste;1987/88;BUENOS AIRES;GENERAL PUEYRREDON;6;357;600;600;660;1100
Alpiste;1988/89;BUENOS AIRES;GENERAL PUEYRREDON;6;357;900;900;1100;1222
Alpiste;1989/90;BUENOS AIRES;GENERAL PUEYRREDON;6;357;900;900;900;1000
Alpiste;1990/91;BUENOS AIRES;GENERAL PUEYRREDON;6;357;500;500;650;1300
Alpiste;1991/92;BUENOS AIRES;GENERAL PUEYRREDON;6;357;500;500;400;800
Alpiste;1992/93;BUENOS AIRES;GENERAL PUEYRREDON;6;357;200;180;200;1111
Alpiste;1994/95;BUENOS AIRES;GENERAL PUEYRREDON;6;357;100;90;100;1111
Alpiste;1995/96;BUENOS AIRES;GENERAL PUEYRREDON;6;357;100;95;95;1000
Alpiste;1996/97;BUENOS AIRES;GENERAL PUEYRREDON;6;357;100;90;72;800
Alpiste;1997/98;BUENOS AIRES;GENERAL PUEYRREDON;6;357;500;470;470;1000
Alpiste;1998/99;BUENOS AIRES;GENERAL PUEYRREDON;6;357;500;480;432;900
Alpiste;1999/00;BUENOS AIRES;GENERAL PUEYRREDON;6;357;500;480;432;900
Alpiste;2000/01;BUENOS AIRES;GENERAL PUEYRREDON;6;357;200;195;180;923
Alpiste;2001/02;BUENOS AIRES;GENERAL PUEYRREDON;6;357;100;95;100;1053
Alpiste;2002/03;BUENOS AIRES;GENERAL PUEYRREDON;6;357;200;180;170;944
Alpiste;2003/04;BUENOS AIRES;GENERAL PUEYRREDON;6;357;300;290;300;1034
Alpiste;2004/05;BUENOS AIRES;GENERAL PUEYRREDON;6;357;200;195;210;1077
Alpiste;2005/06;BUENOS AIRES;GENERAL PUEYRREDON;6;357;100;100;110;1100
Alpiste;2020/21;BUENOS AIRES;GENERAL PUEYRREDON;6;357;660;660;990;1500
Alpiste;1987/88;BUENOS AIRES;GENERAL VILLEGAS;6;392;220;200;240;1200
Alpiste;1988/89;BUENOS AIRES;GENERAL VILLEGAS;6;392;190;180;270;1500
Alpiste;1989/90;BUENOS AIRES;GENERAL VILLEGAS;6;392;140;120;144;1200
Alpiste;1987/88;BUENOS AIRES;GUAMINI;6;399;400;300;270;900
Alpiste;1989/90;BUENOS AIRES;GUAMINI;6;399;500;500;500;1000
Alpiste;1987/88;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;50;50;45;900
Alpiste;1988/89;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;60;60;100;1667
Alpiste;1989/90;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;60;60;90;1500
Alpiste;2021/22;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;250;250;250;1000
Alpiste;1987/88;BUENOS AIRES;LAPRIDA;6;448;1000;1000;850;850
Alpiste;1988/89;BUENOS AIRES;LAPRIDA;6;448;1000;1000;450;450
Alpiste;1989/90;BUENOS AIRES;LAPRIDA;6;448;1000;1000;1000;1000
Alpiste;1990/91;BUENOS AIRES;LAPRIDA;6;448;500;500;600;1200
Alpiste;1992/93;BUENOS AIRES;LAPRIDA;6;448;500;500;500;1000
Alpiste;1993/94;BUENOS AIRES;LAPRIDA;6;448;500;500;500;1000
Alpiste;1994/95;BUENOS AIRES;LAPRIDA;6;448;500;500;500;1000
Alpiste;1995/96;BUENOS AIRES;LAPRIDA;6;448;500;500;450;900
Alpiste;1996/97;BUENOS AIRES;LAPRIDA;6;448;500;500;500;1000
Alpiste;1997/98;BUENOS AIRES;LAPRIDA;6;448;500;500;600;1200
Alpiste;1998/99;BUENOS AIRES;LAPRIDA;6;448;500;500;450;900
Alpiste;1999/00;BUENOS AIRES;LAPRIDA;6;448;500;500;450;900
Alpiste;2000/01;BUENOS AIRES;LAPRIDA;6;448;500;500;450;900
Alpiste;2001/02;BUENOS AIRES;LAPRIDA;6;448;500;500;450;900
Alpiste;2002/03;BUENOS AIRES;LAPRIDA;6;448;500;500;350;700
Alpiste;2003/04;BUENOS AIRES;LAPRIDA;6;448;500;500;500;1000
Alpiste;2004/05;BUENOS AIRES;LAPRIDA;6;448;500;500;450;900
Alpiste;2005/06;BUENOS AIRES;LAPRIDA;6;448;500;500;400;800
Alpiste;2006/07;BUENOS AIRES;LAPRIDA;6;448;250;250;180;720
Alpiste;2007/08;BUENOS AIRES;LAPRIDA;6;448;250;250;150;600
Alpiste;2008/09;BUENOS AIRES;LAPRIDA;6;448;250;250;150;600
Alpiste;2009/10;BUENOS AIRES;LAPRIDA;6;448;250;250;150;600
Alpiste;2010/11;BUENOS AIRES;LAPRIDA;6;448;250;250;375;1500
Alpiste;2011/12;BUENOS AIRES;LAPRIDA;6;448;500;500;750;1500
Alpiste;2012/13;BUENOS AIRES;LAPRIDA;6;448;800;800;800;1000
Alpiste;2016/17;BUENOS AIRES;LAPRIDA;6;448;470;470;658;1400
Alpiste;2021/22;BUENOS AIRES;LAPRIDA;6;448;585;585;702;1200
Alpiste;1994/95;BUENOS AIRES;LAS FLORES;6;455;50;50;80;1600
Alpiste;2021/22;BUENOS AIRES;LAS FLORES;6;455;516;516;619;1200
Alpiste;1987/88;BUENOS AIRES;LEANDRO N. ALEM;6;462;50;50;50;1000
Alpiste;1988/89;BUENOS AIRES;LEANDRO N. ALEM;6;462;50;50;70;1400
Alpiste;1989/90;BUENOS AIRES;LEANDRO N. ALEM;6;462;50;50;40;800
Alpiste;1987/88;BUENOS AIRES;LINCOLN;6;469;170;160;190;1188
Alpiste;1988/89;BUENOS AIRES;LINCOLN;6;469;150;130;190;1462
Alpiste;1989/90;BUENOS AIRES;LINCOLN;6;469;120;120;168;1400
Alpiste;1987/88;BUENOS AIRES;LOBERIA;6;476;3500;3500;3850;1100
Alpiste;1988/89;BUENOS AIRES;LOBERIA;6;476;5500;5500;6600;1200
Alpiste;1989/90;BUENOS AIRES;LOBERIA;6;476;5500;5500;5500;1000
Alpiste;1990/91;BUENOS AIRES;LOBERIA;6;476;4500;4500;4900;1089
Alpiste;1991/92;BUENOS AIRES;LOBERIA;6;476;3500;3300;3300;1000
Alpiste;1992/93;BUENOS AIRES;LOBERIA;6;476;1600;1500;1800;1200
Alpiste;1993/94;BUENOS AIRES;LOBERIA;6;476;1000;800;720;900
Alpiste;1994/95;BUENOS AIRES;LOBERIA;6;476;900;840;840;1000
Alpiste;1995/96;BUENOS AIRES;LOBERIA;6;476;600;570;570;1000
Alpiste;1996/97;BUENOS AIRES;LOBERIA;6;476;1000;930;790;849
Alpiste;1997/98;BUENOS AIRES;LOBERIA;6;476;1000;950;950;1000
Alpiste;1998/99;BUENOS AIRES;LOBERIA;6;476;1100;1050;900;857
Alpiste;1999/00;BUENOS AIRES;LOBERIA;6;476;900;870;783;900
Alpiste;2000/01;BUENOS AIRES;LOBERIA;6;476;600;585;530;906
Alpiste;2001/02;BUENOS AIRES;LOBERIA;6;476;500;470;450;957
Alpiste;2002/03;BUENOS AIRES;LOBERIA;6;476;700;630;570;905
Alpiste;2003/04;BUENOS AIRES;LOBERIA;6;476;450;440;460;1045
Alpiste;2004/05;BUENOS AIRES;LOBERIA;6;476;350;340;340;1000
Alpiste;2005/06;BUENOS AIRES;LOBERIA;6;476;200;195;200;1026
Alpiste;2006/07;BUENOS AIRES;LOBERIA;6;476;100;95;110;1158
Alpiste;2007/08;BUENOS AIRES;LOBERIA;6;476;100;95;100;1053
Alpiste;2008/09;BUENOS AIRES;LOBERIA;6;476;250;235;212;902
Alpiste;2009/10;BUENOS AIRES;LOBERIA;6;476;200;195;234;1200
Alpiste;2010/11;BUENOS AIRES;LOBERIA;6;476;1900;1870;3179;1700
Alpiste;2011/12;BUENOS AIRES;LOBERIA;6;476;1700;1670;3510;2102
Alpiste;2012/13;BUENOS AIRES;LOBERIA;6;476;1200;1200;1800;1500
Alpiste;2013/14;BUENOS AIRES;LOBERIA;6;476;4000;4000;10000;2500
Alpiste;2014/15;BUENOS AIRES;LOBERIA;6;476;1500;1400;1820;1300
Alpiste;2015/16;BUENOS AIRES;LOBERIA;6;476;2800;2750;4675;1700
Alpiste;2016/17;BUENOS AIRES;LOBERIA;6;476;2900;2900;3770;1300
Alpiste;2017/18;BUENOS AIRES;LOBERIA;6;476;2100;2100;2940;1400
Alpiste;2018/19;BUENOS AIRES;LOBERIA;6;476;500;500;700;1400
Alpiste;2020/21;BUENOS AIRES;LOBERIA;6;476;2604;2604;3906;1500
Alpiste;2021/22;BUENOS AIRES;LOBERIA;6;476;315;315;441;1400
Alpiste;1997/98;BUENOS AIRES;MAIPU;6;511;500;470;400;851
Alpiste;1998/99;BUENOS AIRES;MAIPU;6;511;600;570;400;702
Alpiste;1999/00;BUENOS AIRES;MAIPU;6;511;500;480;384;800
Alpiste;2000/01;BUENOS AIRES;MAIPU;6;511;400;390;350;897
Alpiste;2001/02;BUENOS AIRES;MAIPU;6;511;300;280;250;893
Alpiste;2002/03;BUENOS AIRES;MAIPU;6;511;400;360;310;861
Alpiste;2003/04;BUENOS AIRES;MAIPU;6;511;300;295;300;1017
Alpiste;2004/05;BUENOS AIRES;MAIPU;6;511;200;195;200;1026
Alpiste;2005/06;BUENOS AIRES;MAIPU;6;511;120;120;120;1000
Alpiste;2006/07;BUENOS AIRES;MAIPU;6;511;100;95;100;1053
Alpiste;2007/08;BUENOS AIRES;MAIPU;6;511;50;45;50;1111
Alpiste;2008/09;BUENOS AIRES;MAIPU;6;511;100;90;99;1100
Alpiste;2009/10;BUENOS AIRES;MAIPU;6;511;100;95;124;1305
Alpiste;2010/11;BUENOS AIRES;MAIPU;6;511;200;195;371;1903
Alpiste;2011/12;BUENOS AIRES;MAIPU;6;511;150;145;280;1931
Alpiste;2012/13;BUENOS AIRES;MAIPU;6;511;120;120;140;1167
Alpiste;2020/21;BUENOS AIRES;MAIPU;6;511;130;130;234;1800
Alpiste;2021/22;BUENOS AIRES;MAIPU;6;511;130;130;234;1800
Alpiste;1987/88;BUENOS AIRES;MAR CHIQUITA;6;518;1100;1100;1100;1000
Alpiste;1988/89;BUENOS AIRES;MAR CHIQUITA;6;518;1600;1600;2000;1250
Alpiste;1989/90;BUENOS AIRES;MAR CHIQUITA;6;518;1600;1600;1600;1000
Alpiste;1990/91;BUENOS AIRES;MAR CHIQUITA;6;518;900;900;1000;1111
Alpiste;1992/93;BUENOS AIRES;MAR CHIQUITA;6;518;800;750;800;1067
Alpiste;1993/94;BUENOS AIRES;MAR CHIQUITA;6;518;800;720;720;1000
Alpiste;1994/95;BUENOS AIRES;MAR CHIQUITA;6;518;1200;1130;1130;1000
Alpiste;1995/96;BUENOS AIRES;MAR CHIQUITA;6;518;1000;900;720;800
Alpiste;1996/97;BUENOS AIRES;MAR CHIQUITA;6;518;1500;1400;1120;800
Alpiste;1997/98;BUENOS AIRES;MAR CHIQUITA;6;518;1500;1450;1305;900
Alpiste;1998/99;BUENOS AIRES;MAR CHIQUITA;6;518;1700;1650;1300;788
Alpiste;1999/00;BUENOS AIRES;MAR CHIQUITA;6;518;1400;1350;1080;800
Alpiste;2000/01;BUENOS AIRES;MAR CHIQUITA;6;518;1100;1075;860;800
Alpiste;2001/02;BUENOS AIRES;MAR CHIQUITA;6;518;800;750;680;907
Alpiste;2002/03;BUENOS AIRES;MAR CHIQUITA;6;518;1000;920;740;804
Alpiste;2003/04;BUENOS AIRES;MAR CHIQUITA;6;518;700;685;690;1007
Alpiste;2004/05;BUENOS AIRES;MAR CHIQUITA;6;518;500;485;490;1010
Alpiste;2005/06;BUENOS AIRES;MAR CHIQUITA;6;518;350;345;350;1014
Alpiste;2006/07;BUENOS AIRES;MAR CHIQUITA;6;518;300;290;320;1103
Alpiste;2007/08;BUENOS AIRES;MAR CHIQUITA;6;518;250;240;260;1083
Alpiste;2008/09;BUENOS AIRES;MAR CHIQUITA;6;518;450;420;378;900
Alpiste;2009/10;BUENOS AIRES;MAR CHIQUITA;6;518;350;340;408;1200
Alpiste;2010/11;BUENOS AIRES;MAR CHIQUITA;6;518;400;395;711;1800
Alpiste;2011/12;BUENOS AIRES;MAR CHIQUITA;6;518;400;390;740;1897
Alpiste;2012/13;BUENOS AIRES;MAR CHIQUITA;6;518;700;700;1120;1600
Alpiste;2013/14;BUENOS AIRES;MAR CHIQUITA;6;518;700;700;1330;1900
Alpiste;2014/15;BUENOS AIRES;MAR CHIQUITA;6;518;1500;1500;1950;1300
Alpiste;2016/17;BUENOS AIRES;MAR CHIQUITA;6;518;1400;1400;2240;1600
Alpiste;2020/21;BUENOS AIRES;MAR CHIQUITA;6;518;220;220;396;1800
Alpiste;2021/22;BUENOS AIRES;MAR CHIQUITA;6;518;300;300;540;1800
Alpiste;1996/97;BUENOS AIRES;MERCEDES;6;532;200;200;300;1500
Alpiste;1987/88;BUENOS AIRES;NECOCHEA;6;581;1200;1200;1200;1000
Alpiste;1988/89;BUENOS AIRES;NECOCHEA;6;581;3000;3000;2400;800
Alpiste;1989/90;BUENOS AIRES;NECOCHEA;6;581;1500;1500;2100;1400
Alpiste;1990/91;BUENOS AIRES;NECOCHEA;6;581;1000;1000;930;930
Alpiste;1992/93;BUENOS AIRES;NECOCHEA;6;581;2000;2000;2400;1200
Alpiste;1993/94;BUENOS AIRES;NECOCHEA;6;581;2000;2000;2000;1000
Alpiste;1994/95;BUENOS AIRES;NECOCHEA;6;581;2000;2000;2200;1100
Alpiste;1995/96;BUENOS AIRES;NECOCHEA;6;581;2000;2000;2400;1200
Alpiste;1996/97;BUENOS AIRES;NECOCHEA;6;581;1500;1500;1650;1100
Alpiste;1997/98;BUENOS AIRES;NECOCHEA;6;581;1500;1500;2100;1400
Alpiste;1998/99;BUENOS AIRES;NECOCHEA;6;581;1500;1500;1500;1000
Alpiste;1999/00;BUENOS AIRES;NECOCHEA;6;581;1500;1500;1650;1100
Alpiste;2000/01;BUENOS AIRES;NECOCHEA;6;581;1500;1500;1500;1000
Alpiste;2001/02;BUENOS AIRES;NECOCHEA;6;581;1500;1500;1650;1100
Alpiste;2002/03;BUENOS AIRES;NECOCHEA;6;581;1500;1500;1350;900
Alpiste;2003/04;BUENOS AIRES;NECOCHEA;6;581;1500;1500;1800;1200
Alpiste;2004/05;BUENOS AIRES;NECOCHEA;6;581;1500;1500;1800;1200
Alpiste;2005/06;BUENOS AIRES;NECOCHEA;6;581;1500;1500;1800;1200
Alpiste;2006/07;BUENOS AIRES;NECOCHEA;6;581;750;750;830;1107
Alpiste;2007/08;BUENOS AIRES;NECOCHEA;6;581;750;750;680;907
Alpiste;2008/09;BUENOS AIRES;NECOCHEA;6;581;750;750;675;900
Alpiste;2009/10;BUENOS AIRES;NECOCHEA;6;581;750;750;600;800
Alpiste;2010/11;BUENOS AIRES;NECOCHEA;6;581;750;750;1275;1700
Alpiste;2011/12;BUENOS AIRES;NECOCHEA;6;581;500;500;850;1700
Alpiste;2012/13;BUENOS AIRES;NECOCHEA;6;581;500;500;650;1300
Alpiste;2016/17;BUENOS AIRES;NECOCHEA;6;581;6350;6350;8890;1400
Alpiste;2017/18;BUENOS AIRES;NECOCHEA;6;581;970;970;2134;2200
Alpiste;2018/19;BUENOS AIRES;NECOCHEA;6;581;1253;1053;2317;2200
Alpiste;2019/20;BUENOS AIRES;NECOCHEA;6;581;1200;1200;2640;2200
Alpiste;2020/21;BUENOS AIRES;NECOCHEA;6;581;1200;1200;2640;2200
Alpiste;2021/22;BUENOS AIRES;NECOCHEA;6;581;1243;1243;1865;1500
Alpiste;1987/88;BUENOS AIRES;OLAVARRIA;6;595;4500;4500;3825;850
Alpiste;1988/89;BUENOS AIRES;OLAVARRIA;6;595;4500;4500;4050;900
Alpiste;1989/90;BUENOS AIRES;OLAVARRIA;6;595;6000;6000;4800;800
Alpiste;1990/91;BUENOS AIRES;OLAVARRIA;6;595;4700;4700;5000;1064
Alpiste;1991/92;BUENOS AIRES;OLAVARRIA;6;595;4200;3600;3800;1056
Alpiste;1992/93;BUENOS AIRES;OLAVARRIA;6;595;1000;1000;1200;1200
Alpiste;1993/94;BUENOS AIRES;OLAVARRIA;6;595;1000;1000;1500;1500
Alpiste;1994/95;BUENOS AIRES;OLAVARRIA;6;595;1000;1000;1200;1200
Alpiste;1995/96;BUENOS AIRES;OLAVARRIA;6;595;1600;1600;480;300
Alpiste;1996/97;BUENOS AIRES;OLAVARRIA;6;595;4000;4000;4800;1200
Alpiste;1997/98;BUENOS AIRES;OLAVARRIA;6;595;3000;3000;4500;1500
Alpiste;1998/99;BUENOS AIRES;OLAVARRIA;6;595;3500;3500;3200;914
Alpiste;1999/00;BUENOS AIRES;OLAVARRIA;6;595;2700;2700;2400;889
Alpiste;2000/01;BUENOS AIRES;OLAVARRIA;6;595;2500;2500;2250;900
Alpiste;2001/02;BUENOS AIRES;OLAVARRIA;6;595;1500;1500;1650;1100
Alpiste;2002/03;BUENOS AIRES;OLAVARRIA;6;595;1500;1500;1350;900
Alpiste;2004/05;BUENOS AIRES;OLAVARRIA;6;595;1000;1000;900;900
Alpiste;2005/06;BUENOS AIRES;OLAVARRIA;6;595;1500;1500;1800;1200
Alpiste;2006/07;BUENOS AIRES;OLAVARRIA;6;595;500;500;500;1000
Alpiste;2007/08;BUENOS AIRES;OLAVARRIA;6;595;2000;2000;2400;1200
Alpiste;2008/09;BUENOS AIRES;OLAVARRIA;6;595;2500;2500;2500;1000
Alpiste;2009/10;BUENOS AIRES;OLAVARRIA;6;595;3000;3000;3000;1000
Alpiste;2010/11;BUENOS AIRES;OLAVARRIA;6;595;3000;3000;3900;1300
Alpiste;2011/12;BUENOS AIRES;OLAVARRIA;6;595;3000;3000;3000;1000
Alpiste;2012/13;BUENOS AIRES;OLAVARRIA;6;595;3000;2700;2970;1100
Alpiste;2013/14;BUENOS AIRES;OLAVARRIA;6;595;3000;3000;4500;1500
Alpiste;2014/15;BUENOS AIRES;OLAVARRIA;6;595;3000;3000;3600;1200
Alpiste;2015/16;BUENOS AIRES;OLAVARRIA;6;595;6000;6000;9000;1500
Alpiste;2016/17;BUENOS AIRES;OLAVARRIA;6;595;3000;3000;4500;1500
Alpiste;2017/18;BUENOS AIRES;OLAVARRIA;6;595;3000;3000;3600;1200
Alpiste;2018/19;BUENOS AIRES;OLAVARRIA;6;595;12000;12000;18000;1500
Alpiste;2019/20;BUENOS AIRES;OLAVARRIA;6;595;1000;1000;1000;1000
Alpiste;2020/21;BUENOS AIRES;OLAVARRIA;6;595;3000;3000;3600;1200
Alpiste;2021/22;BUENOS AIRES;OLAVARRIA;6;595;3000;3000;2700;900
Alpiste;1987/88;BUENOS AIRES;PEHUAJO;6;609;60;60;60;1000
Alpiste;1988/89;BUENOS AIRES;PEHUAJO;6;609;80;80;130;1625
Alpiste;1989/90;BUENOS AIRES;PEHUAJO;6;609;80;80;120;1500
Alpiste;1992/93;BUENOS AIRES;PEHUAJO;6;609;70;70;84;1200
Alpiste;1993/94;BUENOS AIRES;PEHUAJO;6;609;40;40;44;1100
Alpiste;1987/88;BUENOS AIRES;PERGAMINO;6;623;100;100;120;1200
Alpiste;1988/89;BUENOS AIRES;PERGAMINO;6;623;50;50;70;1400
Alpiste;1989/90;BUENOS AIRES;PERGAMINO;6;623;40;40;36;900
Alpiste;1992/93;BUENOS AIRES;PERGAMINO;6;623;50;50;100;2000
Alpiste;1994/95;BUENOS AIRES;PERGAMINO;6;623;35;35;49;1400
Alpiste;1995/96;BUENOS AIRES;PERGAMINO;6;623;75;75;98;1307
